survey_id	zone	node_id	sequence	x	z	y	event	label	neighbors	source	confidence
20260712-170700-z102	102	5411	5411	292.326	260.402	40.803	point		5410,5412	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5412	5412	292.555	258.370	40.618	point		5411,5413	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5413	5413	292.774	255.311	40.315	point		5412,5414	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5414	5414	292.459	253.417	40.193	point		5413,5415	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5415	5415	291.211	250.977	40.162	point		5414,5416	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5416	5416	289.877	249.069	40.282	point		5415,5417	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5417	5417	288.418	247.723	40.357	point		5416,5418	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5418	5418	286.092	246.325	40.295	point		5417,5419	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5419	5419	284.757	246.329	40.346	point		5418,5420	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5420	5420	283.921	247.159	40.400	point		5419,5421	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5421	5421	283.964	247.671	40.428	mark	cliff path 4 1st path bottom	5420,5422	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5422	5422	283.856	249.400	40.209	point		5421,5423	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5423	5423	283.591	251.229	39.904	point		5422,5424	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5424	5424	283.321	254.136	39.274	point		5423,5425	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5425	5425	283.280	256.042	38.864	point		5424,5426	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5426	5426	283.264	259.162	38.416	point		5425,5427	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5427	5427	283.203	261.233	38.354	point		5426,5428	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5428	5428	282.442	263.404	38.335	point		5427,5429,5851	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5429	5429	281.310	264.087	38.259	point		5428,5430	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5430	5430	279.429	263.654	37.981	point		5429,5431	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5431	5431	278.561	262.183	37.710	point		5430,5432	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5432	5432	277.689	259.450	37.289	point		5431,5433	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5433	5433	277.045	257.627	36.966	point		5432,5434	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5434	5434	276.009	254.765	36.282	point		5433,5435	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5435	5435	275.312	252.845	35.815	point		5434,5436	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5436	5436	274.538	250.717	35.770	point		5435,5437	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5437	5437	272.975	250.834	35.523	point		5436,5438	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5438	5438	271.636	251.392	35.266	point		5437,5439	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5439	5439	270.456	251.431	35.067	point		5438,5440	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5440	5440	268.890	250.595	34.615	point		5439,5441	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5441	5441	267.581	249.269	34.352	point		5440,5442	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5442	5442	266.607	246.470	33.728	point		5441,5443	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5443	5443	266.263	244.671	33.285	point		5442,5444	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5444	5444	265.971	242.776	33.043	point		5443,5445	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5445	5445	265.835	239.806	33.046	point		5444,5446	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5446	5446	265.866	237.549	32.910	point		5445,5447	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5447	5447	265.955	234.728	32.562	point		5446,5448	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5448	5448	266.027	232.698	32.150	point		5447,5449	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5449	5449	266.125	229.962	31.747	point		5448,5450	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5450	5450	265.432	229.039	31.565	point		5449,5451	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5451	5451	264.489	228.480	31.354	point		5450,5452	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5452	5452	261.788	227.207	29.956	point		5451,5453	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5453	5453	259.921	226.507	29.257	point		5452,5454	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5454	5454	257.107	225.498	28.398	point		5453,5455	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5455	5455	255.243	224.838	27.774	point		5454,5456	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5456	5456	252.406	223.832	26.808	point		5455,5457	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5457	5457	250.523	223.083	26.355	point		5456,5458	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5458	5458	248.821	221.743	25.929	point		5457,5459	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5459	5459	247.441	219.222	25.578	point		5458,5460	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5460	5460	246.924	217.083	25.252	point		5459,5461	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5461	5461	246.852	214.262	24.880	point		5460,5462	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5462	5462	246.949	212.475	24.548	point		5461,5463	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5463	5463	247.296	210.005	24.278	point		5462,5464	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5464	5464	247.638	207.750	23.992	point		5463,5465	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5465	5465	247.996	204.948	24.144	point		5464,5466	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5466	5466	248.030	204.696	24.161	mark	cliff path 4 1st path top	5465,5467	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5467	5467	246.717	203.493	24.135	point		5466,5468	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5468	5468	244.124	202.640	24.000	point		5467,5469	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5469	5469	241.423	201.873	24.000	point		5468,5470	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5470	5470	239.503	201.120	24.000	point		5469,5471	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5471	5471	236.880	199.485	24.000	point		5470,5472	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5472	5472	235.430	198.175	23.724	point		5471,5473	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5473	5473	234.214	196.699	23.273	point		5472,5474	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5474	5474	232.297	194.134	22.470	point		5473,5475	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5475	5475	231.629	193.120	22.100	point		5474,5476	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5476	5476	231.194	191.998	21.849	point		5475,5477	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5477	5477	230.930	190.879	21.633	point		5476,5478	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5478	5478	232.586	191.080	22.358	point		5477,5479	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5479	5479	235.684	191.529	23.258	point		5478,5480	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5480	5480	237.724	191.740	23.345	point		5479,5481	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5481	5481	240.822	192.057	23.513	point		5480,5482	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5482	5482	242.859	192.265	23.692	point		5481,5483	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5483	5483	245.933	192.580	23.647	point		5482,5484	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5484	5484	248.782	192.808	23.632	point		5483,5485	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5485	5485	250.670	192.700	24.038	point		5484,5486	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5486	5486	253.722	192.346	24.194	point		5485,5487	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5487	5487	255.781	192.203	24.230	point		5486,5488	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5488	5488	258.854	192.143	24.146	point		5487,5489	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5489	5489	260.908	192.138	24.155	point		5488,5490	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5490	5490	263.991	192.270	24.230	point		5489,5491	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5491	5491	266.291	192.634	23.946	point		5490,5492	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5492	5492	269.304	193.239	23.790	point		5491,5493	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5493	5493	271.308	193.637	24.008	point		5492,5494	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5494	5494	273.642	193.973	24.401	point		5493,5495	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5495	5495	276.717	194.063	24.236	point		5494,5496	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5496	5496	279.454	194.074	24.134	point		5495,5497	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5497	5497	281.905	194.073	24.194	point		5496,5498	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5498	5498	283.016	194.071	24.331	point		5497,5499	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5499	5499	283.125	191.650	24.580	point		5498,5500	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5500	5500	282.418	188.665	24.453	point		5499,5501	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5501	5501	281.933	186.662	24.530	point		5500,5502	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5502	5502	281.437	184.620	24.734	point		5501,5503	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5503	5503	280.522	181.502	24.924	point		5502,5504	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5504	5504	279.845	179.693	24.934	point		5503,5505	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5505	5505	278.733	176.947	24.577	point		5504,5506	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5506	5506	277.561	174.094	24.527	point		5505,5507	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5507	5507	276.783	172.204	24.480	point		5506,5508	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5508	5508	276.173	170.723	24.495	point		5507,5509	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5509	5509	275.879	168.387	24.467	point		5508,5510	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5510	5510	275.959	166.812	24.341	point		5509,5511	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5511	5511	276.525	164.161	24.000	point		5510,5512	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5512	5512	277.083	162.319	24.000	point		5511,5513	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5513	5513	278.165	159.431	24.000	point		5512,5514	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5514	5514	279.069	157.457	24.000	point		5513,5515	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5515	5515	280.358	154.780	24.081	point		5514,5516	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5516	5516	281.253	152.937	24.229	point		5515,5517	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5517	5517	282.661	150.174	24.455	point		5516,5518	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5518	5518	284.067	148.280	24.619	point		5517,5519	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5519	5519	285.743	146.585	25.269	point		5518,5520	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5520	5520	287.410	144.983	25.927	point		5519,5521	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5521	5521	289.561	142.933	26.697	point		5520,5522	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5522	5522	290.977	141.536	27.140	point		5521,5523	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5523	5523	291.607	139.641	27.281	point		5522,5524	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5524	5524	291.352	138.644	26.996	point		5523,5525	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5525	5525	290.391	136.846	26.370	point		5524,5526	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5526	5526	289.487	135.306	25.921	point		5525,5527	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5527	5527	287.920	132.651	25.282	point		5526,5528	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5528	5528	286.797	130.739	24.983	point		5527,5529	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5529	5529	285.570	128.258	24.815	point		5528,5530	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5530	5530	284.940	126.442	24.485	point		5529,5531	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5531	5531	284.533	123.393	24.154	point		5530,5532	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5532	5532	284.601	121.463	24.183	point		5531,5533	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	5533	5533	285.199	119.496	24.430	point		5532,5534	live-route-recording-20260712-170700-z102	proven
